id,category_id,title,content,display_order,created_at,updated_at,test_id
109,2,Liên từ (Conjunction),"
# Liên từ (Conjunction)

## 1. Khái niệm

Conjunction (Conj) là liên từ, dùng để nối:

- từ với từ
- cụm từ với cụm từ
- mệnh đề với mệnh đề

## 2. Một số liên từ cơ bản

- and
- but
- or
- so
- because
- although

## 3. AND

Dùng để nối các thành phần có ý nghĩa bổ sung.

Ví dụ:

She works and studies English.

## 4. BUT

Dùng để thể hiện sự tương phản.

Ví dụ:

The job is difficult but interesting.

## 5. OR

Dùng để đưa ra lựa chọn.

Ví dụ:

You can call or email us.

## 6. BECAUSE

Dùng để chỉ nguyên nhân.

Ví dụ:

She stayed home because she was sick.

## 7. ALTHOUGH

Dùng để thể hiện sự tương phản/nhượng bộ.

Ví dụ:

Although it was raining, he went to work.

## 8. Mẹo TOEIC

Khi gặp liên từ, hãy xem hai thành phần mà nó nối có phù hợp về cấu trúc hay không.

",8,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
87,1,Các thành phần cơ bản của câu,"
# Các thành phần cơ bản của câu

## 1. Tổng quan

Một câu tiếng Anh thường được tạo thành từ nhiều thành phần khác nhau. Những thành phần quan trọng nhất gồm:

- Subject (S): Chủ ngữ
- Verb (V): Động từ
- Object (O): Tân ngữ
- Complement (C): Bổ ngữ
- Adverbial (A): Trạng ngữ

Các thành phần này kết hợp với nhau để tạo thành những cấu trúc câu khác nhau.

## 2. Chủ ngữ – Subject

Chủ ngữ là người, vật hoặc sự việc thực hiện hành động hoặc được nói đến trong câu.

Ví dụ:

The manager works hard.
→ Người quản lý làm việc chăm chỉ.

The employees are busy.
→ Các nhân viên đang bận.

## 3. Động từ – Verb

Động từ diễn tả hành động hoặc trạng thái.

Ví dụ:

She works every day.
→ Cô ấy làm việc mỗi ngày.

The office is large.
→ Văn phòng rộng.

## 4. Tân ngữ – Object

Tân ngữ là đối tượng chịu tác động của hành động.

Ví dụ:

She reads the report.

She = Subject
reads = Verb
the report = Object

## 5. Bổ ngữ – Complement

Bổ ngữ cung cấp thông tin bổ sung cho chủ ngữ hoặc tân ngữ.

Ví dụ:

She is a manager.

a manager = Complement

## 6. Trạng ngữ – Adverbial

Trạng ngữ cung cấp thông tin về thời gian, địa điểm, cách thức hoặc nguyên nhân.

Ví dụ:

He works in the office.

in the office = Adverbial

## 7. Mẹo TOEIC

Trong Part 5, hãy xác định trước:

1. Chủ ngữ ở đâu?
2. Động từ chính ở đâu?
3. Sau động từ có cần Object hoặc Complement không?

Nắm được thành phần câu sẽ giúp xác định nhanh cấu trúc của câu.
",1,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
88,1,Chủ ngữ (Subject),"
# Chủ ngữ (Subject)

## 1. Khái niệm

Subject (S) là chủ ngữ của câu. Chủ ngữ thường là người, vật hoặc sự việc thực hiện hành động hoặc được mô tả.

## 2. Vị trí

Chủ ngữ thường đứng trước động từ.

Cấu trúc:

S + V

Ví dụ:

The manager works.
→ Người quản lý làm việc.

The employees work.
→ Các nhân viên làm việc.

## 3. Chủ ngữ có thể là

### Danh từ

The company is successful.

### Đại từ

She works here.

### Cụm danh từ

The new manager works here.

## 4. Mẹo TOEIC

Khi gặp câu Part 5, hãy tìm chủ ngữ trước rồi xác định động từ cần chia theo chủ ngữ.

Ví dụ:

The manager ___ every day.

A. work
B. works
C. working
D. worked

Đáp án: B. works

Vì chủ ngữ ""The manager"" là số ít.
",2,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
89,1,Động từ (Verb),"
# Động từ (Verb)

## 1. Khái niệm

Verb (V) là động từ. Động từ diễn tả hành động hoặc trạng thái của chủ thể.

Ví dụ:

The employee works.

She studies English.

The company is successful.

## 2. Động từ hành động

Các động từ như:

- work
- study
- open
- close
- send
- receive

Ví dụ:

The employee sends an email.

## 3. Động từ trạng thái

Một số động từ mô tả trạng thái:

- be
- know
- like
- need
- want

Ví dụ:

She knows the answer.

## 4. Động từ trong câu

Câu tiếng Anh hoàn chỉnh thường cần có động từ chính.

Ví dụ:

The manager works here.

S = The manager
V = works

## 5. Mẹo TOEIC

Nếu câu đã có chủ ngữ nhưng thiếu động từ chính, đáp án thường cần một dạng động từ phù hợp.

",3,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
90,1,Tân ngữ (Object),"
# Tân ngữ (Object)

## 1. Khái niệm

Object (O) là tân ngữ, thường là người hoặc vật chịu tác động của hành động.

Ví dụ:

She reads the report.

She = Subject
reads = Verb
the report = Object

## 2. Vị trí

Tân ngữ thường đứng sau động từ ngoại động từ.

Cấu trúc:

S + V + O

Ví dụ:

The manager checks the document.

The manager = S
checks = V
the document = O

## 3. Tân ngữ có thể là

Danh từ:

She opened the door.

Đại từ:

The manager called me.

Cụm danh từ:

We received the new report.

## 4. Mẹo TOEIC

Nếu sau động từ cần một đối tượng chịu tác động, hãy kiểm tra khả năng xuất hiện của Object.

",4,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
91,1,Bổ ngữ (Complement),"
# Bổ ngữ (Complement)

## 1. Khái niệm

Complement (C) là bổ ngữ, cung cấp thông tin cần thiết để hoàn chỉnh ý nghĩa của câu.

## 2. Bổ ngữ cho chủ ngữ

Cấu trúc:

S + V + C

Ví dụ:

She is a manager.

She = S
is = V
a manager = C

## 3. Bổ ngữ có thể là tính từ

The office is large.

large = Complement

## 4. Bổ ngữ có thể là danh từ

He is a teacher.

a teacher = Complement

## 5. Phân biệt Object và Complement

Object nhận tác động của hành động.

She reads a book.

""a book"" = Object

Complement mô tả hoặc xác định chủ thể.

She is a teacher.

""a teacher"" = Complement

## 6. Mẹo TOEIC

Sau các linking verbs như be, become, seem, feel, look, sound, thường có Complement.

",5,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
93,1,Cấu trúc S + V,"
# Cấu trúc S + V

## 1. Công thức

S + V

Trong đó:

S = Subject
V = Verb

Đây là cấu trúc câu cơ bản nhất.

## 2. Ví dụ

Employees work.

Employees = S
work = V

The manager arrived.

The manager = S
arrived = V

## 3. Động từ không cần tân ngữ

Một số động từ có thể sử dụng mà không cần Object.

Ví dụ:

The baby sleeps.

The meeting ended.

The employees arrived.

## 4. Mẹo TOEIC

Nếu động từ không cần Object thì không nên cố thêm một danh từ làm tân ngữ.

",7,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
185,10,Liên từ ALTHOUGH,"

# Liên từ ALTHOUGH

## 1. Ý nghĩa

Although có nghĩa là ""mặc dù"", dùng để diễn tả sự tương phản giữa hai mệnh đề.

## 2. Cấu trúc

Although + S + V, S + V.

Ví dụ:

Although it was raining, we went outside.

## 3. Although ở giữa câu

We went outside although it was raining.

## 4. Không dùng BUT cùng với ALTHOUGH

Sai:

Although it was raining, but we went outside.

Đúng:

Although it was raining, we went outside.

Hoặc:

It was raining, but we went outside.

## 5. Mẹo TOEIC

Nếu đã dùng ALTHOUGH để mở đầu mệnh đề nhượng bộ thì không thêm BUT trong cùng cấu trúc.

",7,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
103,2,Danh từ (Noun),"
# Danh từ (Noun)

## 1. Khái niệm

Noun (N) là danh từ, dùng để chỉ:

- người
- vật
- địa điểm
- sự việc
- ý tưởng

Ví dụ:

manager
company
office
meeting
information

## 2. Ví dụ trong câu

The manager checks the report.

""manager"" = Noun

The company is successful.

""company"" = Noun

## 3. Vị trí thường gặp

Danh từ có thể đứng:

- Sau mạo từ
- Sau tính từ
- Làm chủ ngữ
- Làm tân ngữ

Ví dụ:

The new manager arrived.

new = Adjective
manager = Noun

## 4. Danh từ làm chủ ngữ

The employee works hard.

""employee"" là chủ ngữ và là danh từ.

## 5. Danh từ làm tân ngữ

She reads the report.

""report"" là tân ngữ và là danh từ.

## 6. Mẹo TOEIC

Khi gặp chỗ trống trước một động từ, hãy kiểm tra xem vị trí đó có cần danh từ làm chủ ngữ hay không.

",2,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
180,10,Liên từ AND,"

# Liên từ AND

## 1. Ý nghĩa

And có nghĩa là ""và"", dùng để nối những thành phần có cùng vai trò hoặc nối các ý bổ sung cho nhau.

## 2. Nối từ

The manager and the assistant are working.

## 3. Nối cụm từ

She likes reading and listening to music.

## 4. Nối mệnh đề

The company opened a new office, and sales increased.

## 5. Mẹo TOEIC

Khi hai phần được nối có ý nghĩa bổ sung hoặc liệt kê, AND thường là lựa chọn phù hợp.

",2,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
182,10,Liên từ OR,"

# Liên từ OR

## 1. Ý nghĩa

Or có nghĩa là ""hoặc"", dùng để đưa ra lựa chọn hoặc khả năng thay thế.

## 2. Cấu trúc

A or B

Ví dụ:

You can call me or send me an email.

## 3. Nối mệnh đề

You can stay here, or you can leave now.

## 4. Trong câu hỏi

Would you like tea or coffee?

## 5. Mẹo TOEIC

Khi câu thể hiện sự lựa chọn giữa hai hoặc nhiều khả năng, OR thường được sử dụng.

",4,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
198,12,Cách sử dụng hiện tại tiếp diễn,"
# Cách sử dụng hiện tại tiếp diễn

## 1. Hành động đang xảy ra tại thời điểm nói

Ví dụ:

She is talking to a customer.

→ Cô ấy đang nói chuyện với một khách hàng.

The employees are working.

→ Các nhân viên đang làm việc.

## 2. Hành động đang diễn ra xung quanh hiện tại

Không nhất thiết hành động phải xảy ra đúng tại thời điểm nói.

Ví dụ:

I am studying English this month.

→ Tôi đang học tiếng Anh trong tháng này.

## 3. Tình huống tạm thời

Ví dụ:

She is working at the Seoul office this week.

→ Cô ấy đang làm việc tại văn phòng Seoul tuần này.

## 4. Mẹo TOEIC

Các từ như:

- now
- right now
- at the moment
- currently

thường gợi ý hiện tại tiếp diễn.
",2,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
125,4,Đại từ nhân xưng làm tân ngữ,"
# Đại từ nhân xưng làm tân ngữ

## 1. Khái niệm

Đại từ nhân xưng làm tân ngữ được sử dụng sau động từ hoặc giới từ.

Các dạng thường gặp:

| Chủ ngữ | Tân ngữ |
|---|---|
| I | me |
| you | you |
| he | him |
| she | her |
| it | it |
| we | us |
| they | them |

## 2. Sau động từ

Ví dụ:

The manager called me.

She helped him.

The company hired them.

## 3. Sau giới từ

Ví dụ:

This letter is for her.

The manager talked to us.

The company worked with them.

## 4. Lỗi thường gặp

She called I. ❌

She called me. ✅

The manager spoke to he. ❌

The manager spoke to him. ✅

## 5. Mẹo TOEIC

Sau động từ hoặc giới từ, nếu cần đại từ chỉ người/vật chịu tác động, thường phải dùng dạng tân ngữ.

",3,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
142,6,Tính từ là gì?,"
# Tính từ là gì?

## 1. Khái niệm

Adjective (Adj) là tính từ. Tính từ dùng để mô tả đặc điểm, tính chất hoặc trạng thái của người, vật hoặc sự việc.

Ví dụ:

The company is successful.
→ Công ty thành công.

She has a new computer.
→ Cô ấy có một chiếc máy tính mới.

## 2. Tính từ thường mô tả

- kích thước
- màu sắc
- tính chất
- cảm xúc
- tình trạng
- đặc điểm

Ví dụ:

a large office
→ một văn phòng lớn

a new computer
→ một chiếc máy tính mới

a busy employee
→ một nhân viên bận rộn

## 3. Vị trí cơ bản của tính từ

Tính từ thường đứng:

### Trước danh từ

a large company

a new employee

### Sau linking verb

The company is large.

The employee is busy.

## 4. Mẹo TOEIC

Trong Part 5, nếu sau chỗ trống là một danh từ và cần mô tả danh từ đó, đáp án thường có thể là tính từ.

Ví dụ:

The company hired a ___ manager.

A. success
B. successfully
C. successful
D. succeed

Đáp án: C. successful
",1,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
158,8,Mạo từ là gì?,"
# Mạo từ là gì?

## 1. Khái niệm

Article (mạo từ) là từ đứng trước danh từ để cho biết danh từ đó đang được nói đến theo nghĩa chung hay một đối tượng cụ thể.

Ba mạo từ quan trọng:

- a
- an
- the

Ngoài ra, trong một số trường hợp danh từ không cần mạo từ.

## 2. Ba trường hợp cơ bản

### A

Dùng trước danh từ đếm được số ít khi nói đến một đối tượng chưa xác định.

Ví dụ:

a manager

a company

a report

### AN

Dùng trước danh từ đếm được số ít khi từ tiếp theo bắt đầu bằng âm nguyên âm.

Ví dụ:

an employee

an office

an hour

### THE

Dùng khi người nói và người nghe đã biết hoặc xác định được đối tượng đang được nói đến.

Ví dụ:

the manager

the report

the office

## 3. Không dùng mạo từ

Một số danh từ được dùng không có a, an hoặc the khi nói theo nghĩa chung.

Ví dụ:

Employees need training.

Information is important.

## 4. Mẹo TOEIC

Khi gặp câu hỏi về mạo từ, hãy xác định:

1. Danh từ có đếm được không?
2. Nếu đếm được, số ít hay số nhiều?
3. Đối tượng có xác định hay chưa?
4. Nếu dùng a/an, hãy xét âm đầu của từ tiếp theo.
",1,2026-08-08 18:01:10.540921,2026-08-08 18:01:10.540921,
